Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,Accept_choice
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,3,"""{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The Bluetooth range is worse than two other BT speakers I have used.', 'rephrased_it(without experience & observation)': 'The user mentioned that the Bluetooth range of this speaker is worse than two other Bluetooth speakers he has used.', 'sentiment': 'negative'}""",2,0,1.867358446121216,https://amazon.com/dp/B083933VFT,"It works ok for the money.

Some issues I noticed:, 1.

Sound quality is not good.

The high range is piercing and tiresome to listen to.

I am only using this for NPR and news, not music., ""2.

You have to cycle the lighting patterns, its a bit annoying.

"", ""3.

The Bluetooth range is worse than two other BT speakers I have used.

Its disappointing.""","{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The Bluetooth range is worse than two other BT speakers I have used.', 'rephrased_it(without experience & observation)': 'The user mentioned that the Bluetooth range of this speaker is worse than two other Bluetooth speakers he has used.', 'sentiment': 'negative'}",connectivity range,The user mentioned that the Bluetooth range of this speaker is worse than two other Bluetooth speakers he has used.,,The Bluetooth range of this speaker is worse than two other Bluetooth speakers I have used.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,2,1,"""{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'EVERY TIME A NOTIFICATION CAME IN TEXT OR EMAIL, it would just stop playing, and not reconnect...NEVER HAS THIS HAPPENED W/ANY OTHER SPEAKER EVER!', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker stopped playing and disconnected every time a notification came in text or email. He also mentioned that he never faced this issue with any other speaker ever.', 'sentiment': 'negative'}""",3,0,2.685342073440552,https://amazon.com/dp/B083933VFT,"OMG...connectivity with my IPhone Bluetooth (no other devices having issues with my Bluetooth), it would crackle, sound would disappear, sometimes restart or it would just STOP!

EVERY TIME A NOTIFICATION CAME IN TEXT OR EMAIL, it would just stop playing, and not reconnect...NEVER HAS THIS HAPPENED W/

ANY OTHER SPEAKER EVER!  

Reset BT connection 4 times just to be sure, and I never got to hear one entire song, in 2 hours of attempted use!!","{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'EVERY TIME A NOTIFICATION CAME IN TEXT OR EMAIL, it would just stop playing, and not reconnect...NEVER HAS THIS HAPPENED W/ANY OTHER SPEAKER EVER!', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker stopped playing and disconnected every time a notification came in text or email. He also mentioned that he never faced this issue with any other speaker ever.', 'sentiment': 'negative'}",connectivity range,The user mentioned that the speaker stopped playing and disconnected every time a notification came in text or email. He also mentioned that he never faced this issue with any other speaker ever.,,"Every time a notification came in text or email, the speaker stopped playing and disconnected. I have never faced this issue with any other speaker ever.",yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,9,4,"""{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'My only complaint is that its Bluetooth only connects to one connection so if you are using it as a shower speaker and the last person to use the shower is in range when you turn it on,  it will connect to their phone and you can not connect to it until you find the phone it is connected to and have that person turn off their Bluetooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the Bluetooth speaker only connects to one connection and if someone else is in range when you turn it on, it will connect to their phone and you cannot connect to it until you find the phone it is connected to and have that person turn off their Bluetooth.', 'sentiment': 'negative'}""",4,0,3.831400394439697,https://amazon.com/dp/B083933VFT,"and it is finally one that uses USB-c

so I dont have to look for a special chord to charge it.

"", My only complaint is that its Bluetooth only connects to one connection so if you are using it as a shower speaker and the last person to use the shower is in range when you turn it on,  it will connect to their phone and you can not connect to it until you find the phone it is connected to and have that person turn off their Bluetooth.","{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'My only complaint is that its Bluetooth only connects to one connection so if you are using it as a shower speaker and the last person to use the shower is in range when you turn it on,  it will connect to their phone and you can not connect to it until you find the phone it is connected to and have that person turn off their Bluetooth.', 'rephrased_it(without experience & observation)': 'The user mentioned that the Bluetooth speaker only connects to one connection and if someone else is in range when you turn it on, it will connect to their phone and you cannot connect to it until you find the phone it is connected to and have that person turn off their Bluetooth.', 'sentiment': 'negative'}",connectivity range,"The user mentioned that the Bluetooth speaker only connects to one connection and if someone else is in range when you turn it on, it will connect to their phone and you cannot connect to it until you find the phone it is connected to and have that person turn off their Bluetooth.",,"The Bluetooth speaker only connects to one device. If someone else is in range when I turn it on, it will connect to their phone and I cannot connect to it until I find the phone it is connected to and have that person turn off their Bluetooth.",yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Every time I separated my phone and the speaker by a little the sound would start getting spotty and start cutting off.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound would get spotty and cut off every time he separated his phone and the speaker by a little.', 'sentiment': 'negative'}""",5,0,2.202942371368408,https://amazon.com/dp/B083933VFT,"I was excited to find this speaker with all its features and especially the waterproof functionality.

When I got the speaker, however, the connectivity disappointed to say the least.

Every time I separated my phone and the speaker by a little the sound would start getting spotty and start cutting off.

Additionally the battery life drains very quickly and I’ve found myself having to constantly charge it.

Finally the sound is not the best quality and almost sounds grainy at times.","{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Every time I separated my phone and the speaker by a little the sound would start getting spotty and start cutting off.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound would get spotty and cut off every time he separated his phone and the speaker by a little.', 'sentiment': 'negative'}",connectivity range,The user mentioned that the sound would get spotty and cut off every time he separated his phone and the speaker by a little.,,"Every time I separated my phone and the speaker by a little, the sound would get spotty and cut off.",yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'As for Bluetooth connectivity and use, the product is very user friendly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the product is user-friendly when it comes to Bluetooth connectivity and use.', 'sentiment': 'positive'}""",6,0,1.813410520553589,https://amazon.com/dp/B083933VFT,"I’ve used this item now three times at the pool and still haven’t charged it beyond its initial, charge, but it’s still going strong.

I can’t speak to the water resistance of the product, since I kept it a safe distance from the pool, but the sound quality is quite impressive for a speaker of this size.

I like the carabiner, and keep it clipped onto the handle of my swim bag.

As for Bluetooth connectivity and use, the product is very user friendly.","{'feature': 'connectivity range of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'As for Bluetooth connectivity and use, the product is very user friendly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the product is user-friendly when it comes to Bluetooth connectivity and use.', 'sentiment': 'positive'}",connectivity range,The user mentioned that the product is user-friendly when it comes to Bluetooth connectivity and use.,,The product is user-friendly for Bluetooth connectivity and use.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,3,4,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Easy to use and compact.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is easy to use and compact.', 'sentiment': 'positive'}""",2,0,1.519388675689697,https://amazon.com/dp/B083933VFT,"Easy to use and compact.

It’s decently loud and has good audio but the battery life is a bit disappointing.

I had an old 10 dollar speaker from Walmart that broke that was of comparable quality but had a longer battery life.

I do appreciate it having a usb type c port should be a standard on everything imo","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Easy to use and compact.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is easy to use and compact.', 'sentiment': 'positive'}",portability,The user mentioned that the speaker is easy to use and compact.,,The speaker is compact and easy to use.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,2,3,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Because it lacks a bass port and a dedicated headphone jack this speaker isnt the first small speaker I grab when I want to get in some quality listening but if I am taking a shower, around the pool or at the beach this is the only speaker I use because its built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is not the first small speaker he grabs when he wants to get in some quality listening, but it is the only speaker he uses when he is taking a shower, around the pool or at the beach because it is built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places.', 'sentiment': 'positive'}""",3,0,4.49089789390564,https://amazon.com/dp/B083933VFT,"""  Ebodas Bluetooth shower speaker comes with an IP67 rating, 5-pattern LED lighting, 5-watts of power, and connectivity via Bluetooth 5.0 with TWS and a wired connection."", ""Out of the box, this Eboda speaker reminded me of a hockey puck. Ebodas sound puck is wrapped in a removable rubberized skin and has a grill on the top."", ""Other than the sound, the first thing I was anxious to try was the water-resistance of the speaker.  While the speaker was on and playing music at max volume I filled a sink full of water then dropped the speaker inside the sink. It floated and reproduced sound just as it did prior to the dunk so I upped the stakes and submerged the speaker. Thats when the sound output dropped significantly. The speaker remained on and wasnt damaged but the output was maybe 10% of its full potential."", ""I tested the sound of this speaker in 3 ways: via Bluetooth, via direct hardwired connection and via DAC passthrough connection. After listening to HD and Ultra HD tunes on Amazon Music I settled in with Hotel California from the Eagles. Music within this genre sounds good on this speaker. Afterwards I put the speaker through its paces by listening to the first couple of minutes of the original Iron Man movie. Not only do you get to hear how the speaker handles AC/DCs Back in Black, but there are lots of gunshots and explosions that test the bass response and whether a speaker can reproduce spatial separation. Naturally, this small speaker with only a single driver and no bass port failed on the biggest explosions and directional sound. However, when I listened via DAC passthrough I was pleasantly surprised that this speaker held its own."", Pros, - Value. This speaker is much louder than expected and the sound quality is more than acceptable for something in this price range., - Lighting. This speaker is made with a grill and rubber skin shield the light enough to keep it from being blinding even in a dark environment; an important detail considering there are no brightness settings. There are settings for the lighting effects that are easily accessible through a dedicated button., - Connectivity. This speaker uses Bluetooth 5.0 with the capability of performing in stereo via TWS. You can even establish a hardwired connection between this speaker and your dedicated source., - Battery life. This speaker lasted 8 hours on its first full charge. Since this is probably a speaker I would only use situationally near water I found this runtime more than acceptable., Cons, - Bass. While it improved with extended listening this speaker desperately needed a bass port to bump up lower frequencies., - Charge time. This speaker has a 3-hour charge time., ""- Only one connection. This speaker only has one port and Eboda opted for the outdated Micro USB connector. The manufacturer provides two cables in the box. One is a USB-A to Micro USB for charging. The other is a Micro USB to 3.5mm. This short, somewhat challenging to find cable is the only way to hardwire the speaker to an audio source. Because this speaker sounds better when passthrough hardwired through a DAC failing to include a separate headphone jack was an almost unforgivable oversight on Ebodas part."", ""Overall, Ebodas sound puck offers good sound and good features at a fair price. The speaker looks nice, has attractive lighting and better average sound when driven with a DAC. Because it lacks a bass port and a dedicated headphone jack this speaker isnt the first small speaker I grab when I want to get in some quality listening but if I am taking a shower, around the pool or at the beach this is the only speaker I use because its built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places. I wish Amazon allowed half-star grades because this speaker earns a 3.5 out of 5 as its good but could be improved a couple of very minor tweaks.""","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Because it lacks a bass port and a dedicated headphone jack this speaker isnt the first small speaker I grab when I want to get in some quality listening but if I am taking a shower, around the pool or at the beach this is the only speaker I use because its built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is not the first small speaker he grabs when he wants to get in some quality listening, but it is the only speaker he uses when he is taking a shower, around the pool or at the beach because it is built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places.', 'sentiment': 'positive'}",portability,"The user mentioned that the speaker is not the first small speaker he grabs when he wants to get in some quality listening, but it is the only speaker he uses when he is taking a shower, around the pool or at the beach because it is built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places.",,"When I want to get in some quality listening, I don't grab this speaker first. However, it's the only speaker I use when I'm taking a shower, around the pool or at the beach because it's built to handle those environments and is loud enough to cut through most of the ambient noise that is common for those places.",yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,9,4,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life is not great but is certainly more than adequate and with the  Carabineer clip it is easy to take it away to charge it.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life is not great but it is more than adequate and it is easy to take it away to charge it with the Carabineer clip.', 'sentiment': 'positive'}""",4,0,2.539299011230469,https://amazon.com/dp/B083933VFT,"The LEDS may be a little bit of a gimmick but they can be turned off,  however I actually ended up liking them so I use them although I would not purchase it for them.  

The battery life is not great but is certainly more than adequate and with the  Carabineer clip it is easy to take it away to charge it.  

The port cover is  solid but easy to remove so no inconvenience

and it is finally one that uses USB-c

so I dont have to look for a special chord to charge it.","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life is not great but is certainly more than adequate and with the  Carabineer clip it is easy to take it away to charge it.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life is not great but it is more than adequate and it is easy to take it away to charge it with the Carabineer clip.', 'sentiment': 'positive'}",portability,The user mentioned that the battery life is not great but it is more than adequate and it is easy to take it away to charge it with the Carabineer clip.,,The battery life is more than adequate and it is easy to take away to charge with the Carabineer clip.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Completely impervious to water even when you dunk it, and the battery lasts quite long.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is completely impervious to water even when you dunk it and the battery lasts quite long.', 'sentiment': 'positive'}""",5,0,2.063532590866089,https://amazon.com/dp/B083933VFT,"Completely impervious to water even when you dunk it, and the battery lasts quite long.

, I think the bright LED lighting and ""tire"" design make it fun and worry free.,

The sound quality is typical to a speaker this size and easily better than any smartphone.

Specifically human voice reproduction is decent but not more than that.

If hifi music or extra crisp spoken word is your main focus and your budget is flexible you may want to go for a higher end item.

, Pairing is easy.","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Completely impervious to water even when you dunk it, and the battery lasts quite long.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is completely impervious to water even when you dunk it and the battery lasts quite long.', 'sentiment': 'positive'}",portability,The user mentioned that the speaker is completely impervious to water even when you dunk it and the battery lasts quite long.,,The speaker is completely impervious to water and the battery lasts quite long.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality is great and very clear.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is great and very clear.', 'sentiment': 'positive'}""",1,0,1.550566434860229,https://amazon.com/dp/B083933VFT,"Sound quality is great and very clear.

Battery life is great and it gives a sound warning when it has a low battery which I think is a nice feature.

Sound is pretty clear when it gets wet but gets a little hard to hear when it’s submerged, although it does float and can push the water out.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality is great and very clear.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is great and very clear.', 'sentiment': 'positive'}",sound quality,The user mentioned that the sound quality is great and very clear.,,The sound quality is great and very clear.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,3,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality is ... mediocre, at best.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speaker is mediocre.', 'sentiment': 'negative'}""",2,0,1.599373340606689,https://amazon.com/dp/B083933VFT,"""  Even though this is pretty cheap we still didnt find it a great value.  

The sound quality is ... mediocre, at best.  

Most things sound fairly tinny, and by paying a little more you can get much better sound.  

That said, the battery life is good and the lights are pretty, so for the price it could be a good quick speaker at a pool party or some such (assuming such things are even happening this summer with COVID).","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality is ... mediocre, at best.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speaker is mediocre.', 'sentiment': 'negative'}",sound quality,The user mentioned that the sound quality of the speaker is mediocre.,,The speaker's sound quality is mediocre.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality was very good and enjoyable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speaker was very good and enjoyable.', 'sentiment': 'positive'}""",3,0,1.602577447891235,https://amazon.com/dp/B083933VFT,"Sounded same when being splashed by water or dry.

Sound quality was very good and enjoyable.

, Battery life was about 4 hours much longer than he ever expected to use it.,","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality was very good and enjoyable.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speaker was very good and enjoyable.', 'sentiment': 'positive'}",sound quality,The user mentioned that the sound quality of the speaker was very good and enjoyable.,,The speaker has very good and enjoyable sound quality.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,6,5,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality - no complaints.', 'rephrased_it(without experience & observation)': 'The user mentioned that there were no complaints about the sound quality.', 'sentiment': 'positive'}""",4,0,1.520087003707886,https://amazon.com/dp/B083933VFT,"The sound quality - no complaints.

I haven’t measured the exact battery life we get out of it because I ain’t got time for that, but overall we’re pretty pleased with the product.

I think if I had to consider repurchasing for a guy I’d go for something bigger than this, as guys always seem to want more sound","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality - no complaints.', 'rephrased_it(without experience & observation)': 'The user mentioned that there were no complaints about the sound quality.', 'sentiment': 'positive'}",sound quality,The user mentioned that there were no complaints about the sound quality.,,There were no complaints about the sound quality.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'the sound quality is awful, not well-rounded in any way - and im saying this even though i mainly use it to listen to audiobooks while taking a shower.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is terrible and not well-rounded in any way. He also mentioned that he mainly uses it to listen to audiobooks while taking a shower.', 'sentiment': 'negative'}""",5,0,2.59811544418335,https://amazon.com/dp/B083933VFT,"""this speaker is terrible quality and i regret buying it.

to be fair, it was super cheap so perhaps i should not have set my expectations so high.

the sound quality is awful, not well-rounded in any way - and im saying this even though i mainly use it to listen to audiobooks while taking a shower.

speaking of which, it has terrible sound projection, which makes it pretty useless for my intended purpose.

can barely hear it above the water.

and ive found the battery life to be pretty short.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'the sound quality is awful, not well-rounded in any way - and im saying this even though i mainly use it to listen to audiobooks while taking a shower.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is terrible and not well-rounded in any way. He also mentioned that he mainly uses it to listen to audiobooks while taking a shower.', 'sentiment': 'negative'}",sound quality,The user mentioned that the sound quality is terrible and not well-rounded in any way. He also mentioned that he mainly uses it to listen to audiobooks while taking a shower.,,I mainly use it to listen to audiobooks while taking a shower. The sound quality is terrible and not well-rounded in any way.,yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,2,2,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'the sound quality was garbage. With the buzzing it was unlistenable, I couldnt even tolerate it for 15 seconds.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality was poor and the speaker emitted a constant buzzing sound which made it unbearable to listen to.', 'sentiment': 'negative'}""",6,0,2.326594352722168,https://amazon.com/dp/B083933VFT,"Once turned on it emitted a constant and wretched buzzing sound.

It had serious issues not wanting to connect to my computer (my original one connects to any laptop or phone Ive used it with almost instantly, no problem), and once it did connect, the sound quality was garbage.

With the buzzing it was unlistenable, I couldnt even tolerate it for 15 seconds.

I returned it, and got a second black one, thinking maybe the different colors were slightly different models.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'the sound quality was garbage. With the buzzing it was unlistenable, I couldnt even tolerate it for 15 seconds.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality was poor and the speaker emitted a constant buzzing sound which made it unbearable to listen to.', 'sentiment': 'negative'}",sound quality,The user mentioned that the sound quality was poor and the speaker emitted a constant buzzing sound which made it unbearable to listen to.,,"I found the sound quality poor and the speaker emitted a constant buzzing sound, making it unbearable to listen to.",yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,8,5,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'I gave these a 4/5 for sound quality because they sound massively better in TWS stereo mode using a Note8 without atmos or anything enabled.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speakers is better in TWS stereo mode using a Note8 without atmos or anything enabled.', 'sentiment': 'positive'}""",7,0,2.333011865615845,https://amazon.com/dp/B083933VFT,"""  I gave these a 4/5 for sound quality because they sound massively better in TWS stereo mode using a Note8 without atmos or anything enabled.  

Im not sure why;  the phone might be defaulting to a lower quality mono stream without 2 of them, or it might just be that mono generally sounds bad.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'I gave these a 4/5 for sound quality because they sound massively better in TWS stereo mode using a Note8 without atmos or anything enabled.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speakers is better in TWS stereo mode using a Note8 without atmos or anything enabled.', 'sentiment': 'positive'}",sound quality,The user mentioned that the sound quality of the speakers is better in TWS stereo mode using a Note8 without atmos or anything enabled.,,"In TWS stereo mode using a Note8 without atmos or anything enabled, the speakers have better sound quality.",yes
535f425a-8cba-11ed-a7ba-930ee103a0a2,2,4,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound is solid, nothing audiophile quality, but better than the cheap tinny speakers found in some products.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is solid and better than the cheap tinny speakers found in some products.', 'sentiment': 'positive'}""",8,0,2.074983358383179,https://amazon.com/dp/B083933VFT,"The sound is solid, nothing audiophile quality, but better than the cheap tinny speakers found in some products.  

It can achieve decent volume levels without too much distortion.  

Sometimes vendors who want their products fully tested send additions, and I would have loved to link and test the stereo wireless connection here, but I only have the one unit.  

If I like this enough once the shower is done (taking a while to finish in this pandemic with plumbing supply stores on limited hours)","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound is solid, nothing audiophile quality, but better than the cheap tinny speakers found in some products.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is solid and better than the cheap tinny speakers found in some products.', 'sentiment': 'positive'}",sound quality,The user mentioned that the sound quality is solid and better than the cheap tinny speakers found in some products.,,The sound quality is solid and better than cheap tinny speakers found in some products.,yes
535f4353-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life is phenomenal. I have to charge it about one every few months. I cant overstate how impressed I am with its longevity.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life is phenomenal and he has to charge it about once every few months. He also mentioned that he is impressed with its longevity.', 'sentiment': 'positive'}""",2,0,2.425625085830688,https://amazon.com/dp/B07Q3SXPFY,", ""The battery life is phenomenal.

I have to charge it about one every few months.

I cant overstate how impressed I am with its longevity.

"", It connects easily, is water resistant, sounds fine, is portable for when I take it camping, and the battery lasts so long I have to hunt for the charging port every time.

, I love it.","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life is phenomenal. I have to charge it about one every few months. I cant overstate how impressed I am with its longevity.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life is phenomenal and he has to charge it about once every few months. He also mentioned that he is impressed with its longevity.', 'sentiment': 'positive'}",battery life,The user mentioned that the battery life is phenomenal and he has to charge it about once every few months. He also mentioned that he is impressed with its longevity.,,The battery life is phenomenal. I only have to charge it once every few months and I'm impressed with its longevity.,yes
535f4353-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life seemed to last a day at the beach and a few hours by the pool!', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker seemed to last a day at the beach and a few hours by the pool.', 'sentiment': 'positive'}""",4,0,2.058013916015625,https://amazon.com/dp/B07Q3SXPFY,"The battery life is amazing on this!

I used it on vacation at the beach and by the pool!

The battery life seemed to last a day at the beach and a few hours by the pool!

The Bluetooth is easy to connect and the clip on the top makes it portable almost anywhere.

I have not yet tried to see how waterproof is.

I did leave it out in a drizzle for about 5 minutes and everything works fine.","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life seemed to last a day at the beach and a few hours by the pool!', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker seemed to last a day at the beach and a few hours by the pool.', 'sentiment': 'positive'}",battery life,The user mentioned that the battery life of the speaker seemed to last a day at the beach and a few hours by the pool.,,The speaker's battery life lasts a day at the beach and a few hours by the pool.,yes
535f4353-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Battery life seems to hold up very good with it lasting somewhere around 6-8 hours.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker is good and it lasts around 6-8 hours.', 'sentiment': 'positive'}""",5,0,1.979073286056519,https://amazon.com/dp/B07Q3SXPFY,"I regularly use it in the shower for music and have had zero issues.

Battery life seems to hold up very good with it lasting somewhere around 6-8 hours.

I definitely recommend this item, but don’t be shocked when the charger cable isn’t included as it seems this is a pretty common issue.","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Battery life seems to hold up very good with it lasting somewhere around 6-8 hours.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker is good and it lasts around 6-8 hours.', 'sentiment': 'positive'}",battery life,The user mentioned that the battery life of the speaker is good and it lasts around 6-8 hours.,,The speaker has a good battery life and lasts around 6-8 hours.,yes
535f4353-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'On a full charge, the battery life lasts at least eight hours of continuous music play.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life lasts at least eight hours of continuous music play on a full charge.', 'sentiment': 'positive'}""",7,0,1.943219423294067,https://amazon.com/dp/B07Q3SXPFY,"On a full charge, the battery life lasts at least eight hours of continuous music play.  

I also use it in my vehicle when I want to listen to playlists, podcasts, and audiobooks saved on my phone.

The speakers excellent sound quality allow me to hear songs, audiobooks, and podcasts with clarity even when the windows are rolled down in my vehicle.

Overall, the speaker is durable, portable, and well made.""","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'On a full charge, the battery life lasts at least eight hours of continuous music play.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life lasts at least eight hours of continuous music play on a full charge.', 'sentiment': 'positive'}",battery life,The user mentioned that the battery life lasts at least eight hours of continuous music play on a full charge.,,The battery life lasts at least eight hours of continuous music play on a full charge.,yes
